test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
Image Layout Test,clicked_cta,0.1967152611182875,0.22560862293254041,0.18613144464539122,0.20729907759118377,0.21444064115772019,0.23677660470736064,5419,5381,-3.678864603589076,0.00023427459312108306,True,0.1468791066336178,0.02889336181425292,0.007853880185224742,10800,0.04354259312268932,0.0,False
Image Layout Test,clicked_cta,0.1964155084125823,0.2262518409425626,0.18588528709159982,0.20694572973356476,0.21512519969269772,0.23737848219242746,5468,5432,-3.815332473518337,0.00013599969707605168,True,0.15190415854183642,0.029836332529980303,0.007820113381224287,10900,0.043945765281232736,0.0,False
Image Layout Test,clicked_cta,0.19626337747143116,0.22671769637324585,0.18577929067635973,0.2067474642665026,0.21563890569850594,0.23779648704798576,5513,5487,-3.9110389935536753,9.189993226358048e-05,True,0.1551706655320743,0.030454318901814686,0.007786759209512016,11000,0.04434893743977616,0.0,False
Image Layout Test,clicked_cta,0.1961911606180381,0.22623780267437657,0.18575855963735277,0.20662376159872342,0.21521442074589384,0.2372611846028593,5566,5534,-3.878081492830375,0.00010528345279252461,True,0.15314982571939556,0.030046642056338474,0.007747810898736236,11100,0.04475210959831958,0.0,False
Image Layout Test,clicked_cta,0.19594233849439402,0.2257659917577495,0.1855640362195074,0.20632064076928064,0.21479723355409755,0.23673474996140145,5619,5581,-3.8690631625564755,0.00010925433900875453,True,0.15220627401162076,0.029823653263355482,0.0077082363379277485,11200,0.045155281756863,0.0,False
Image Layout Test,clicked_cta,0.19548739643927376,0.2256975297671939,0.18516768611818632,0.2058071067603612,0.2147748711864951,0.2366201883478927,5673,5627,-3.9385169818153165,8.198679231509518e-05,True,0.15453749898042463,0.030210133327920136,0.0076704336854213255,11300,0.045558453915406416,0.0,False
Image Layout Test,clicked_cta,0.19426974143955275,0.2255109231853418,0.1840204062501929,0.2045190766289126,0.21463870053786466,0.23638314583281894,5724,5676,-4.095963789272651,4.204156464657467e-05,True,0.1608134211446911,0.03124118174578905,0.0076273090664546045,11400,0.04596162607394984,0.0,False
Image Layout Test,clicked_cta,0.19376623376623375,0.22480349344978165,0.18357230399572166,0.20396016353674584,0.21398995629235681,0.23561703060720648,5775,5725,-4.091388719593667,4.287976926003287e-05,True,0.16017888710678205,0.031037259683547896,0.007585996298740918,11500,0.04636479823249326,0.0,False
Image Layout Test,clicked_cta,0.19395292904999142,0.22443329295725903,0.18379564343197244,0.2041102146680104,0.21367669433396008,0.23518989158055797,5821,5779,-4.035984810542255,5.437373401474941e-05,True,0.15715340859539834,0.030480363907267605,0.007552150302362613,11600,0.046767970391036674,0.0,False
Image Layout Test,clicked_cta,0.1951926355267644,0.2235173123071649,0.1850499082847131,0.20533536276881573,0.21282709950323137,0.23420752511109844,5866,5834,-3.7655065057145305,0.00016621179541352924,True,0.14511140086797314,0.028324676780400487,0.007522142568978429,11700,0.047171142549580096,0.0,False
Image Layout Test,clicked_cta,0.1961082910321489,0.22427843803056027,0.18598548062538098,0.20623110143891685,0.2136262913840662,0.23493058467705435,5910,5890,-3.755326553759257,0.00017311561429639798,True,0.14364587468560064,0.02817014699841136,0.0075013841260254,11800,0.04757431470812352,0.0,False
Image Layout Test,clicked_cta,0.19593687038280724,0.2259421265141319,0.18585656001698048,0.206017180748634,0.21531063950476007,0.23657361352350373,5956,5944,-4.0116026274608005,6.0307949825875365e-05,True,0.15313736548257895,0.030005256131324654,0.00747961822687231,11900,0.04797748686666693,0.0,False
Image Layout Test,clicked_cta,0.19540994511890902,0.22632370135293134,0.18538774314753373,0.20543214709028432,0.2157241342947473,0.23692326841111538,6013,5987,-4.1510444315817345,3.309615015753959e-05,True,0.15819950317887335,0.030913756234022316,0.007447223643000802,12000,0.048380659025210354,0.0,False
Image Layout Test,clicked_cta,0.19521846661170653,0.22750621375310687,0.18524302483268035,0.2051939083907327,0.21692943103567164,0.2380829964705421,6065,6035,-4.349873652177752,1.3621599382994767e-05,True,0.16539289392955495,0.03228774714140034,0.0074226862026752355,12100,0.048783831183753776,0.0,False
Image Layout Test,clicked_cta,0.19594705017159667,0.22775859233678672,0.1860017120201521,0.20589238832304124,0.2172177694353511,0.23829941523822235,6119,6081,-4.299806234466722,1.709475075078232e-05,True,0.16234764512827185,0.031811542165190054,0.0073983664450255025,12200,0.0491870033422972,0.0,False
Image Layout Test,clicked_cta,0.19536316472114137,0.22749510763209393,0.18546858835998756,0.2052577410822952,0.21700249432090218,0.23798772094328569,6168,6132,-4.364055417480248,1.2767321161797736e-05,True,0.16447288288361442,0.03213194291095256,0.007362863171317185,12300,0.04959017550084061,0.0,False
Image Layout Test,clicked_cta,0.1945337620578778,0.22799352750809063,0.18469650404940785,0.20437102006634777,0.2175336744573591,0.23845338055882215,6220,6180,-4.564190745804414,5.014247398508784e-06,True,0.17199978603332539,0.033459765450212814,0.007330930566600523,12400,0.049993347659384034,0.0,False
Image Layout Test,clicked_cta,0.19399169063598592,0.22829221403396346,0.18419472386277397,0.20378865740919788,0.21787963766061455,0.23870479040731238,6258,6242,-4.69845682758827,2.6213458438446906e-06,True,0.176814394913133,0.03430052339797754,0.007300380668940633,12500,0.050396519817927456,0.0,False
Image Layout Test,clicked_cta,0.19359949302915083,0.22821246819338423,0.18385201870602105,0.2033469673522806,0.2178393246507415,0.23858561173602696,6312,6288,-4.7622201470342,1.914746305213931e-06,True,0.1787864969203283,0.034612975164233395,0.0072682434023529025,12600,0.05079969197647087,0.0,False
Image Layout Test,clicked_cta,0.19324960753532183,0.22859399684044235,0.18355327998695284,0.20294593508369083,0.21824924316993088,0.2389387505109538,6370,6330,-4.882153480768885,1.0493353022398895e-06,True,0.18289501208254888,0.035344389305120516,0.007239508025371248,12700,0.05120286413501429,0.0,False
Image Layout Test,clicked_cta,0.19314641744548286,0.2293103448275862,0.18348988350291406,0.20280295138805166,0.21899486723197184,0.23962582242320055,6420,6380,-5.0123250320521695,5.377626666109107e-07,True,0.1872358175750834,0.036163927382103334,0.00721500045405015,12800,0.051606036293557714,0.0,False
Image Layout Test,clicked_cta,0.19251005880532343,0.22926374650512582,0.18289703787146827,0.2021230797391786,0.21899557317232587,0.23953191983792577,6462,6438,-5.116775916082348,3.1080250062068374e-07,True,0.19091827163675484,0.03675368769980239,0.007182977777917388,12900,0.05200920845210113,0.0,False
Image Layout Test,clicked_cta,0.19248466257668712,0.22916666666666666,0.1829149752517858,0.20205434990158844,0.21893334665675343,0.23939998667657988,6520,6480,-5.127280416348088,2.9395752011187396e-07,True,0.19057104913678616,0.03668200408997954,0.00715428084897029,13000,0.05241238061064455,0.0,False
Image Layout Test,clicked_cta,0.1922667072613792,0.22936763129689175,0.18273689168091137,0.20179652284184704,0.21917120610585414,0.23956405648792936,6569,6531,-5.205798763877398,1.9316388919971908e-07,True,0.1929659303161377,0.037100924035512545,0.007126845603973928,13100,0.05281555276918797,0.0,False
Image Layout Test,clicked_cta,0.19223799456357596,0.2284889024019459,0.18274693219747612,0.2017290569296758,0.2183426701128612,0.23863513469103056,6622,6578,-5.109994624824916,3.2216797799771344e-07,True,0.18857306496911677,0.03625090783836993,0.00709411858522493,13200,0.053218724927731394,0.0,False
Image Layout Test,clicked_cta,0.1925670612917728,0.2286102308736985,0.18310617634465615,0.20202794623888948,0.21849969035178982,0.23872077139560718,6673,6627,-5.097933642864285,3.433811371729247e-07,True,0.18717203939314406,0.03604316958192569,0.0070701527534349695,13300,0.05362189708627481,0.0,False
Image Layout Test,clicked_cta,0.19277645659928655,0.22886690647482014,0.1833504225052321,0.202202490693341,0.2187865418256019,0.23894727112403838,6728,6672,-5.121800259517021,3.0263236718161367e-07,True,0.18721399133584424,0.03609044987553359,0.007046438370663223,13400,0.05402506924481823,0.0,False
Image Layout Test,clicked_cta,0.1929876252209782,0.22854588796185935,0.18359943236778897,0.20237581807416744,0.21850056573867643,0.23859121018504226,6788,6712,-5.065734306397242,4.0682902661818297e-07,True,0.18425151716419938,0.03555826274088114,0.007019369866275169,13500,0.05442824140336165,0.0,False
Image Layout Test,clicked_cta,0.19283625730994153,0.22840236686390533,0.18348661040512415,0.2021859042147589,0.2183949846667327,0.23840974906107795,6840,6760,-5.086921834862937,3.639217325089096e-07,True,0.18443683802055527,0.035566109553963804,0.006991676048610269,13600,0.05483141356190507,0.0,False
Image Layout Test,clicked_cta,0.19311746769275445,0.2280933509467195,0.18379461149484322,0.20244032389066569,0.21812972074854464,0.23805698114489438,6887,6813,-5.020907758989397,5.142785328046482e-07,True,0.18111196087974238,0.03497588325396506,0.006966047761252831,13700,0.05523458572044849,0.0,False
Image Layout Test,clicked_cta,0.19292929292929292,0.2289665211062591,0.18363885144238487,0.20221973441620097,0.21903096149870233,0.23890208071381586,6930,6870,-5.188902068990012,2.115376017622286e-07,True,0.1867898214408194,0.03603722817696617,0.006945058453180751,13800,0.05563775787899191,0.0,False
Image Layout Test,clicked_cta,0.1928643072073363,0.22944661176130618,0.18360772421875823,0.20212089019591437,0.21954043990462277,0.2393527836179896,6979,6921,-5.284517122157652,1.2603676124707616e-07,True,0.18967897732701025,0.03658230455396988,0.006922544427111902,13900,0.056040930037535325,2.220446049250313e-16,False
Image Layout Test,clicked_cta,0.19330960854092527,0.2296774193548387,0.1840752849428608,0.20254393213898975,0.21980618530542698,0.23954865340425044,7025,6975,-5.269216644995444,1.370071861738855e-07,True,0.18813245284811628,0.03636781081391344,0.006901938801179218,14000,0.056444102196078746,2.220446049250313e-16,False
Image Layout Test,clicked_cta,0.1929005798331212,0.2294778773652013,0.18370375411494907,0.20209740555129332,0.21964763359531447,0.23930812113508815,7071,7029,-5.321180313731142,1.0309615312358666e-07,True,0.18961735399511617,0.03657729753208011,0.0068739067980262795,14100,0.05684727435462217,2.220446049250313e-16,False
Image Layout Test,clicked_cta,0.19370698131760078,0.2286400225956786,0.184526664252493,0.20288729838270855,0.2188585223151469,0.23842152287621027,7119,7081,-5.100042139268024,3.3957787118451457e-07,True,0.18033960903454382,0.03493304127807781,0.006849559341698209,14200,0.05725044651316559,2.220446049250313e-16,False
Image Layout Test,clicked_cta,0.19383198437063912,0.2287636669470143,0.18467958016679925,0.20298438857447898,0.2190167154763095,0.23851061841771912,7166,7134,-5.116604132502502,3.11085571199531e-07,True,0.18021629758265273,0.03493168257637519,0.006827122378781784,14300,0.057653618671709005,2.220446049250313e-16,False
Image Layout Test,clicked_cta,0.1936780812422016,0.2290246278001948,0.18455829635114868,0.2027978661332545,0.21930978865166106,0.23873946694872855,7213,7187,-5.194900504066489,2.0482935755619242e-07,True,0.18250153208504297,0.035346546557993214,0.006804085377636103,14400,0.058056790830252426,4.440892098500626e-16,False
Image Layout Test,clicked_cta,0.1933884297520661,0.22983425414364642,0.18430338129837834,0.20247347820575387,0.22014303787775175,0.23952547040954109,7260,7240,-5.372551500885433,7.763024719388801e-08,True,0.18845917740945375,0.03644582439158031,0.006783708706296029,14500,0.05845996298879585,4.440892098500626e-16,False
Image Layout Test,clicked_cta,0.19302802460697197,0.2304735758407687,0.1839836126536012,0.20207243656034274,0.22080292615147248,0.2401442255300649,7315,7285,-5.537711186214762,3.064500629993772e-08,True,0.19399023178131944,0.037445551233796726,0.006761918412612666,14600,0.05886313514733926,6.661338147750939e-16,False
Image Layout Test,clicked_cta,0.19343461747151383,0.2300764192139738,0.1844180275879446,0.20245120735508307,0.2204400101802251,0.23971282824772247,7372,7328,-5.437469627597734,5.4042558915464594e-08,True,0.18942732289299777,0.036641801742459956,0.006738759800419934,14700,0.059266307305882684,8.881784197001252e-16,False
Image Layout Test,clicked_cta,0.1935049184745991,0.2307900799566337,0.18451690445921412,0.2024929324899841,0.2211766062488033,0.2404035536644641,7421,7379,-5.547959748183408,2.8902239139397913e-08,True,0.19268327531906596,0.03728516148203459,0.0067205176631360795,14800,0.059669479464426106,1.1102230246251565e-15,False
Image Layout Test,clicked_cta,0.19413576114607042,0.2311936482303862,0.18516559319294532,0.20310592909919553,0.22160801316742737,0.24077928329334505,7469,7431,-5.527770891908906,3.2432520677128424e-08,True,0.19088645422948594,0.03705788708431579,0.006703947723042947,14900,0.06007265162296952,1.3322676295501878e-15,False
Image Layout Test,clicked_cta,0.19398215949940087,0.23073841634397116,0.18503979368034332,0.20292452531845842,0.2211965538918516,0.2402802787960907,7511,7489,-5.503844079526294,3.715982222562291e-08,True,0.1894826665474039,0.03675625684457029,0.00667828817703968,15000,0.06047582378151294,1.5543122344752192e-15,False
Image Layout Test,clicked_cta,0.19383842390585745,0.2311264428817832,0.18492936104840246,0.20274748676331245,0.2216094199975695,0.24064346576599688,7563,7537,-5.600921197067632,2.1321565600011257e-08,True,0.19236649898698932,0.037288018975925735,0.006657479665210772,15100,0.060878995940056364,1.9984014443252818e-15,False
Image Layout Test,clicked_cta,0.19321320531369196,0.23048571804659734,0.18433851128255402,0.2020878993448299,0.22101555666366832,0.23995587942952637,7603,7597,-5.6229947668103915,1.8767508907100764e-08,True,0.19290872315063284,0.03727251273290538,0.006628587483827232,15200,0.061282168098599786,2.4424906541753444e-15,False
Image Layout Test,clicked_cta,0.19239811912225704,0.23076923076923078,0.18356841399062182,0.20122782425389227,0.22132416411981423,0.24021429741864733,7656,7644,-5.810485003940019,6.229211275631926e-09,True,0.19943600187999386,0.03837111164697374,0.006603770876433681,15300,0.0616853402571432,2.886579864025407e-15,False
Image Layout Test,clicked_cta,0.19205298013245034,0.23171840498766075,0.18325513128369653,0.20085082898120415,0.22229362087097587,0.24114318910434562,7701,7699,-6.022807456791051,1.7141732198341345e-09,True,0.20653376390126796,0.03966542485521041,0.0065858696529448955,15400,0.06208851241568662,3.774758283725532e-15,False
Image Layout Test,clicked_cta,0.19241192411924118,0.2322280996000516,0.18363512414424818,0.2011887240942342,0.22282777796520759,0.24162842123489564,7749,7751,-6.060704388354974,1.3552671266233237e-09,True,0.20693195425942323,0.03981617548081043,0.006569562369237667,15500,0.062491684574230044,4.440892098500626e-15,False
Image Layout Test,clicked_cta,0.19214029697900667,0.23189522342064714,0.1834036623167195,0.20087693164129383,0.22252195068204367,0.2412684961592506,7812,7788,-6.074370865420662,1.2447475506647586e-09,True,0.20690571976155586,0.03975492644164047,0.006544698590590149,15600,0.06289485673277347,5.551115123125783e-15,False
Image Layout Test,clicked_cta,0.1921119592875318,0.23176020408163264,0.18340253178860347,0.20082138678646014,0.22241996716687926,0.24110044099638603,7860,7840,-6.078258831501306,1.214945351065115e-09,True,0.20638092985538584,0.03964824479410084,0.006522960915816722,15700,0.06329802889131689,6.661338147750939e-15,False
